order_id,customer_id,product_id,order_date,quantity,payment_method
O03588,C0594,P071,2023-07-24,5,Card
O03589,C1115,P023,2023-01-10,3,Online
O03590,C0518,P046,2024-03-02,5,Card
O03591,C0454,P001,2024-01-30,5,Online
O03592,C1138,P025,2023-10-21,1,Cash
O03593,C0625,P070,2023-09-05,5,Card
O03594,C0971,P034,2023-11-13,1,Online
O03595,C0852,P031,2023-06-27,1,Card
O03596,C0916,P048,2024-04-18,1,Card
O03597,C0436,P006,2023-01-01,3,Online
O03598,C0826,P014,2023-07-19,5,Online
O03599,C0417,P003,2023-07-02,3,Cash
O03600,C0199,P072,2023-05-30,3,Online
O03601,C0898,P070,2023-04-09,3,Cash
O03602,C1167,P007,2023-08-18,5,Cash
O03603,C0040,P016,2024-04-12,5,Cash
O03604,C0849,P005,2023-03-24,1,Card
O03605,C0418,P055,2023-11-20,3,Online
O03606,C0098,P030,2023-03-04,3,Cash
O03607,C0517,P017,2023-06-05,5,Online
O03608,C0089,P051,2024-04-25,4,Cash
O03609,C0703,P055,2023-12-07,5,Cash
O03610,C0767,P022,2024-02-24,3,Card
O03611,C0291,P017,2023-07-13,1,Cash
O03612,C0705,P079,2024-04-11,5,Cash
O03613,C0979,P018,2024-03-22,3,Cash
O03614,C0366,P024,2024-01-29,2,Card
O03615,C0017,P043,2023-11-08,2,Card
O03616,C0604,P057,2024-04-22,1,Cash
O03617,C0630,P062,2023-09-13,4,Cash
O03618,C0591,P042,2023-10-05,3,Online
O03619,C0896,P042,2023-04-25,2,Card
O03620,C0475,P069,2024-03-10,2,Cash
O03621,C1002,P011,2023-01-04,2,Cash
O03622,C0713,P028,2023-06-20,1,Card
O03623,C0116,P001,2023-12-26,2,Cash
O03624,C0379,P012,2023-03-07,1,Online
O03625,C0968,P031,2024-02-03,2,Online
O03626,C0949,P064,2024-05-11,2,Cash
O03627,C0555,P069,2024-01-31,5,Online
O03628,C0710,P072,2023-05-07,3,Online
O03629,C0658,P071,2023-12-12,3,Card
O03630,C1197,P040,2023-04-03,2,Online
O03631,C0710,P018,2024-03-06,3,Card
O03632,C0237,P065,2023-07-27,3,Cash
O03633,C0173,P058,2023-07-08,1,Card
O03634,C0107,P068,2023-06-22,1,Cash
O03635,C0190,P034,2023-06-07,4,Cash
O03636,C0552,P061,2023-06-07,2,Cash
O03637,C0440,P046,2023-11-23,2,Cash
O03638,C1084,P038,2023-08-13,1,Cash
O03639,C0730,P075,2023-03-02,3,Online
O03640,C1170,P059,2024-02-17,2,Cash
O03641,C0417,P005,2023-05-29,3,Card
O03642,C1046,P069,2023-09-08,1,Card
O03643,C0256,P068,2023-04-10,2,Cash
O03644,C0141,P026,2023-02-12,2,Online
O03645,C0374,P055,2023-09-24,1,Online
O03646,C1037,P069,2023-08-31,2,Online
O03647,C0723,P023,2023-02-04,4,Online
O03648,C0403,P002,2023-09-01,3,Online
O03649,C0377,P041,2023-08-11,1,Cash
O03650,C0251,P057,2023-04-03,3,Cash
O03651,C0436,P042,2023-06-17,2,Cash
O03652,C1049,P007,2024-02-20,1,Online
O03653,C0220,P046,2023-10-17,4,Online
O03654,C0386,P038,2023-09-02,3,Cash
O03655,C0180,P062,2023-09-12,4,Online
O03656,C0333,P076,2023-07-13,4,Online
O03657,C0134,P040,2024-04-22,2,Card
O03658,C0812,P018,2024-02-21,5,Online
O03659,C0527,P049,2023-10-22,4,Cash
O03660,C0700,P007,2024-05-12,5,Online
O03661,C1200,P004,2023-10-22,1,Card
O03662,C1091,P077,2023-01-25,5,Cash
O03663,C0467,P074,2023-09-03,1,Online
O03664,C0480,P044,2024-04-08,2,Card
O03665,C0175,P070,2023-12-27,5,Cash
O03666,C1070,P038,2023-12-06,3,Card
O03667,C0604,P050,2023-11-30,3,Online
O03668,C1054,P067,2024-04-25,3,Online
O03669,C0938,P075,2024-01-20,3,Cash
O03670,C1150,P048,2023-03-29,4,Cash
O03671,C1170,P045,2023-11-22,5,Card
O03672,C1062,P015,2024-04-29,5,Card
O03673,C0294,P010,2023-04-02,4,Online
O03674,C0948,P069,2023-10-26,5,Online
O03675,C0152,P018,2024-04-04,3,Online
O03676,C0385,P078,2023-10-04,4,Card
O03677,C0030,P043,2023-08-25,5,Online
O03678,C0538,P043,2023-06-03,1,Cash
O03679,C0423,P055,2024-02-11,4,Card
O03680,C0802,P067,2023-09-25,1,Card
O03681,C0446,P004,2023-04-04,2,Online
O03682,C0700,P056,2023-09-15,5,Card
O03683,C0168,P074,2024-02-01,2,Online
O03684,C1104,P011,2023-09-09,3,Cash
O03685,C0024,P003,2023-10-23,5,Online
O03686,C1174,P022,2024-04-14,1,Cash
O03687,C1182,P007,2023-08-28,3,Cash
O03688,C1148,P055,2023-03-17,4,Online
O03689,C0453,P048,2023-04-17,1,Online
O03690,C0642,P065,2024-02-29,5,Card
O03691,C0952,P002,2024-01-22,3,Card
O03692,C0809,P003,2023-03-06,1,Card
O03693,C0494,P075,2023-10-22,1,Card
O03694,C1091,P017,2023-05-08,5,Cash
O03695,C0276,P041,2023-06-07,3,Card
O03696,C0874,P006,2023-05-05,5,Card
O03697,C1088,P042,2023-12-20,5,Card
O03698,C1029,P016,2024-03-14,1,Cash
O03699,C0125,P018,2023-06-17,3,Card
O03700,C0945,P027,2024-01-01,4,Card
O03701,C0703,P068,2024-04-08,4,Card
O03702,C0824,P018,2023-07-14,4,Card
O03703,C0715,P066,2023-04-22,5,Cash
O03704,C0503,P027,2023-10-18,3,Card
O03705,C0124,P001,2024-02-13,3,Online
O03706,C0882,P012,2023-06-14,3,Online
O03707,C0598,P058,2024-05-04,2,Card
O03708,C0685,P050,2023-11-30,4,Card
O03709,C0999,P073,2023-10-27,2,Cash
O03710,C0237,P013,2023-06-27,4,Cash
O03711,C0805,P079,2023-05-07,1,Online
O03712,C1041,P031,2023-03-10,4,Cash
O03713,C0936,P004,2023-04-04,2,Online
O03714,C0864,P049,2023-11-01,4,Card
O03715,C0511,P038,2023-06-25,2,Online
O03716,C0774,P033,2023-02-12,3,Card
O03717,C0845,P010,2024-02-23,1,Card
O03718,C0946,P042,2023-11-16,2,Cash
O03719,C0614,P053,2023-10-02,3,Card
O03720,C0765,P016,2024-05-14,1,Card
O03721,C1148,P070,2023-12-09,1,Card
O03722,C0439,P002,2023-09-09,3,Card
O03723,C0860,P027,2023-09-07,4,Card
O03724,C1043,P014,2024-04-23,3,Online
O03725,C0555,P059,2023-05-13,1,Online
O03726,C1186,P030,2024-01-22,5,Cash
O03727,C0433,P003,2024-02-11,5,Cash
O03728,C0092,P054,2023-10-22,4,Cash
O03729,C0008,P073,2023-05-14,2,Card
O03730,C1099,P036,2023-09-16,5,Online
O03731,C0553,P041,2023-08-21,3,Card
O03732,C0486,P043,2024-03-14,5,Online
O03733,C0930,P018,2024-04-02,4,Card
O03734,C0545,P026,2023-08-21,1,Online
O03735,C0871,P071,2024-05-10,5,Card
O03736,C0217,P050,2024-02-08,3,Online
O03737,C0072,P026,2024-01-28,3,Card
O03738,C1032,P067,2023-10-30,1,Online
O03739,C0421,P071,2023-09-10,4,Cash
O03740,C0736,P066,2023-11-30,2,Online
O03741,C0440,P052,2023-04-30,3,Cash
O03742,C0029,P033,2023-08-19,1,Card
O03743,C0018,P078,2024-01-03,1,Online
O03744,C0231,P045,2024-04-12,2,Online
O03745,C0859,P003,2024-02-27,2,Online
O03746,C0811,P018,2023-03-07,3,Cash
O03747,C0342,P006,2024-02-08,3,Card
O03748,C0349,P030,2023-12-02,1,Online
O03749,C0730,P058,2023-01-18,4,Card
O03750,C0550,P036,2023-01-04,1,Card
O03751,C1014,P076,2023-01-29,3,Card
O03752,C0441,P021,2023-10-17,3,Cash
O03753,C0492,P071,2024-02-04,1,Card
O03754,C0989,P079,2023-11-15,3,Card
O03755,C0296,P019,2024-05-03,3,Online
O03756,C0954,P004,2024-05-02,5,Online
O03757,C1143,P061,2024-01-12,2,Online
O03758,C0524,P074,2023-07-19,4,Card
O03759,C0364,P048,2023-04-04,1,Cash
O03760,C0612,P019,2024-03-07,2,Cash
O03761,C0543,P028,2023-01-08,2,Cash
O03762,C0221,P069,2023-02-21,5,Card
O03763,C0395,P040,2023-01-19,4,Online
O03764,C0204,P049,2023-08-09,2,Card
O03765,C0025,P020,2023-09-01,5,Cash
O03766,C0348,P008,2023-08-18,2,Card
O03767,C0687,P031,2023-01-17,4,Cash
O03768,C0278,P009,2024-01-05,5,Cash
O03769,C0839,P070,2023-04-11,5,Card
O03770,C0695,P060,2023-01-06,4,Online
O03771,C0062,P008,2023-06-10,1,Cash
O03772,C0280,P043,2023-05-05,5,Card
O03773,C0945,P028,2023-01-14,5,Cash
O03774,C0389,P005,2023-02-15,4,Card
O03775,C0192,P014,2023-03-24,2,Online
O03776,C0780,P073,2024-02-21,1,Online
O03777,C0968,P010,2023-09-18,4,Cash
O03778,C0381,P016,2023-03-14,1,Cash
O03779,C0573,P053,2023-06-11,1,Cash
O03780,C1167,P022,2023-02-26,5,Card
O03781,C0013,P059,2023-08-31,3,Cash
O03782,C0834,P007,2023-05-06,2,Card
O03783,C0618,P038,2024-01-24,2,Card
O03784,C0296,P012,2023-07-04,4,Card
O03785,C0702,P024,2023-03-15,2,Online
O03786,C0169,P019,2023-05-19,1,Online
O03787,C0625,P058,2023-05-20,4,Card
O03788,C0047,P027,2023-07-12,2,Cash
O03789,C0724,P041,2023-11-25,1,Card
O03790,C0268,P061,2024-04-17,4,Card
O03791,C0954,P078,2023-11-30,3,Online
O03792,C0050,P018,2023-10-13,3,Cash
O03793,C0736,P075,2024-02-28,5,Cash
O03794,C0783,P005,2023-02-27,2,Card
O03795,C1178,P015,2023-02-24,3,Online
O03796,C0187,P022,2023-10-25,4,Online
O03797,C0829,P037,2024-03-26,5,Online
O03798,C0848,P033,2024-03-29,4,Online
O03799,C1053,P054,2023-08-08,2,Card
O03800,C0777,P008,2023-08-26,1,Online
O03801,C0552,P040,2023-09-27,4,Cash
O03802,C1047,P030,2023-01-13,4,Online
O03803,C0182,P073,2023-10-13,1,Online
O03804,C1005,P038,2023-01-17,5,Online
O03805,C0176,P056,2023-03-08,3,Card
O03806,C0827,P074,2023-01-26,5,Card
O03807,C0262,P026,2023-07-21,3,Card
O03808,C1107,P035,2023-05-23,5,Cash
O03809,C0920,P006,2023-05-19,5,Card
O03810,C0459,P074,2023-03-02,5,Cash
O03811,C0562,P056,2023-06-13,2,Card
O03812,C0020,P022,2024-01-01,1,Card
O03813,C1007,P019,2023-04-13,1,Cash
O03814,C0674,P001,2024-04-07,2,Card
O03815,C0125,P003,2023-01-02,1,Online
O03816,C0772,P032,2023-09-23,3,Online
O03817,C0826,P059,2024-01-01,2,Online
O03818,C0010,P001,2023-02-26,5,Online
O03819,C1164,P012,2023-10-20,1,Cash
O03820,C0832,P001,2023-03-02,1,Online
O03821,C0190,P050,2024-05-03,5,Online
O03822,C0312,P031,2023-11-18,2,Online
O03823,C0413,P059,2023-09-11,5,Online
O03824,C1183,P059,2023-09-30,5,Card
O03825,C0019,P070,2023-07-18,3,Cash
O03826,C0169,P071,2023-10-06,4,Cash
O03827,C0796,P032,2023-05-13,1,Card
O03828,C1055,P036,2023-01-12,2,Card
O03829,C0244,P013,2023-08-11,2,Cash
O03830,C0197,P067,2023-02-12,1,Cash
O03831,C1138,P048,2023-02-17,3,Cash
O03832,C0290,P074,2023-09-14,3,Card
O03833,C0038,P025,2024-05-13,3,Online
O03834,C0141,P047,2023-01-07,2,Cash
O03835,C0490,P036,2024-01-26,4,Cash
O03836,C0915,P042,2023-01-16,4,Online
O03837,C0513,P037,2023-11-07,5,Online
O03838,C0829,P056,2023-05-20,4,Card
O03839,C0110,P013,2024-01-02,1,Online
O03840,C0547,P003,2023-03-12,2,Online
O03841,C1105,P012,2024-01-30,5,Card
O03842,C0283,P029,2024-04-16,5,Cash
O03843,C0592,P001,2023-11-02,2,Cash
O03844,C0069,P068,2023-03-14,3,Online
O03845,C0144,P064,2024-03-30,3,Online
O03846,C0279,P060,2023-06-16,2,Cash
O03847,C0395,P053,2023-11-23,3,Card
O03848,C0456,P045,2024-05-01,4,Card
O03849,C0604,P012,2023-01-05,2,Online
O03850,C1147,P018,2023-02-18,5,Online
O03851,C0220,P071,2023-06-19,1,Online
O03852,C0143,P023,2023-08-03,3,Cash
O03853,C0037,P037,2023-10-17,4,Card
O03854,C0065,P008,2024-03-28,4,Online
O03855,C0449,P008,2023-03-30,3,Cash
O03856,C0049,P007,2023-07-29,1,Card
O03857,C0497,P067,2023-10-15,2,Cash
O03858,C0061,P012,2023-02-14,2,Card
O03859,C0261,P073,2024-04-07,4,Card
O03860,C0184,P017,2023-06-29,1,Online
O03861,C0542,P069,2024-04-08,3,Card
O03862,C0880,P056,2023-09-12,3,Card
O03863,C0530,P040,2024-05-04,4,Online
O03864,C0626,P023,2023-01-24,2,Cash
O03865,C0449,P039,2023-08-03,4,Card
O03866,C0181,P043,2023-02-24,2,Card
O03867,C1023,P027,2023-07-07,3,Cash
O03868,C0305,P034,2024-03-08,2,Cash
O03869,C0864,P011,2023-10-13,4,Cash
O03870,C0347,P021,2023-10-01,3,Card
O03871,C0259,P059,2024-01-19,2,Cash
O03872,C0008,P066,2023-08-20,4,Cash
O03873,C0794,P045,2023-12-27,4,Card
O03874,C0267,P036,2024-03-14,1,Online
O03875,C0906,P053,2024-03-26,5,Cash
O03876,C0553,P080,2023-09-19,3,Cash
O03877,C0165,P021,2023-08-28,5,Card
O03878,C0426,P047,2023-11-24,1,Card
O03879,C0223,P066,2023-07-31,3,Online
O03880,C0990,P039,2023-10-17,2,Card
O03881,C0642,P035,2023-05-01,2,Cash
O03882,C0630,P054,2023-01-28,4,Online
O03883,C0227,P020,2023-03-20,1,Cash
O03884,C0887,P033,2024-02-09,5,Online
O03885,C0730,P021,2024-01-20,3,Cash
O03886,C0353,P003,2023-10-22,4,Online
O03887,C0567,P037,2023-12-20,1,Card
O03888,C1010,P026,2023-02-21,5,Online
O03889,C1088,P019,2023-02-11,4,Card
O03890,C0879,P030,2023-01-02,3,Card
O03891,C0589,P065,2023-06-22,5,Card
O03892,C0133,P068,2024-01-06,5,Cash
O03893,C0860,P069,2023-10-28,1,Cash
O03894,C0532,P003,2023-07-27,3,Card
O03895,C0207,P006,2024-02-23,2,Card
O03896,C0760,P040,2023-03-24,2,Online
O03897,C0572,P011,2024-01-19,2,Card
O03898,C0061,P016,2024-03-17,4,Card
O03899,C1082,P055,2023-06-09,1,Card
O03900,C0292,P013,2023-09-12,5,Cash
O03901,C0120,P026,2023-01-28,2,Card
O03902,C0413,P014,2023-12-24,5,Cash
O03903,C0102,P011,2023-10-09,1,Cash
O03904,C0028,P027,2023-01-17,3,Cash
O03905,C0240,P031,2024-02-21,1,Online
O03906,C0203,P076,2023-09-12,4,Online
O03907,C0850,P006,2023-10-12,1,Online
O03908,C0795,P020,2024-01-23,3,Online
O03909,C0105,P065,2024-01-02,3,Card
O03910,C0584,P060,2023-10-25,5,Cash
O03911,C0747,P002,2024-03-20,1,Card
O03912,C0897,P044,2023-04-16,2,Cash
O03913,C0340,P016,2023-09-29,1,Cash
O03914,C0341,P072,2024-04-17,5,Online
O03915,C0909,P067,2024-03-20,1,Cash
O03916,C0959,P077,2023-03-12,1,Online
O03917,C0959,P015,2023-04-27,4,Card
O03918,C0057,P071,2023-08-07,5,Card
O03919,C0963,P020,2024-02-03,2,Card
O03920,C0787,P033,2023-12-13,4,Cash
O03921,C0248,P069,2024-02-01,2,Cash
O03922,C0465,P006,2023-06-23,4,Cash
O03923,C0218,P001,2023-10-14,2,Cash
O03924,C0031,P071,2023-10-08,3,Cash
O03925,C1026,P005,2023-08-27,1,Card
O03926,C0527,P038,2023-11-30,2,Card
O03927,C0810,P024,2023-04-20,2,Card
O03928,C1199,P005,2023-07-20,4,Online
O03929,C0784,P071,2023-12-09,3,Cash
O03930,C0816,P061,2023-05-13,1,Cash
O03931,C0907,P046,2024-02-15,1,Cash
O03932,C0243,P032,2023-11-14,5,Cash
O03933,C0291,P012,2023-12-23,3,Card
O03934,C0237,P053,2024-01-12,3,Card
O03935,C0149,P001,2023-07-18,4,Card
O03936,C0405,P047,2023-04-22,1,Online
O03937,C0529,P021,2023-09-25,3,Card
O03938,C0231,P080,2023-12-26,5,Card
O03939,C0281,P037,2023-10-23,5,Cash
O03940,C0136,P029,2023-09-15,1,Card
O03941,C0220,P055,2023-06-04,5,Card
O03942,C0032,P041,2024-02-21,2,Card
O03943,C0207,P048,2023-03-17,1,Cash
O03944,C0747,P071,2023-09-01,4,Online
O03945,C0828,P032,2023-05-29,2,Online
O03946,C0676,P030,2024-03-20,3,Online
O03947,C0192,P001,2023-02-16,3,Card
O03948,C0243,P036,2024-02-24,4,Cash
O03949,C0319,P063,2023-05-13,5,Online
O03950,C0870,P016,2024-02-08,3,Cash
O03951,C1131,P044,2023-05-07,3,Online
O03952,C0228,P018,2024-01-27,5,Card
O03953,C0920,P064,2024-04-08,3,Card
O03954,C0480,P076,2023-03-10,3,Online
O03955,C1038,P013,2023-09-12,3,Cash
O03956,C0317,P049,2023-05-13,1,Online
O03957,C0946,P021,2024-02-20,2,Online
O03958,C0039,P020,2023-07-16,3,Cash
O03959,C0758,P036,2023-08-11,4,Cash
O03960,C0290,P005,2023-08-28,3,Card
O03961,C0209,P004,2023-08-15,4,Card
O03962,C1025,P060,2023-02-01,1,Cash
O03963,C0540,P062,2023-07-16,5,Online
O03964,C0471,P062,2024-01-21,1,Card
O03965,C0997,P041,2023-02-20,3,Card
O03966,C0033,P024,2023-09-29,4,Cash
O03967,C0150,P039,2024-02-25,5,Cash
O03968,C0941,P024,2023-12-28,4,Card
O03969,C1153,P023,2023-03-24,3,Cash
O03970,C0808,P068,2024-01-30,4,Card
O03971,C0924,P024,2024-04-02,5,Online
O03972,C0615,P006,2024-03-02,4,Cash
O03973,C0514,P018,2023-08-08,1,Cash
O03974,C0773,P027,2023-12-01,2,Cash
O03975,C0139,P027,2024-04-29,3,Card
O03976,C1124,P052,2024-01-08,4,Cash
O03977,C0284,P046,2023-12-21,5,Card
O03978,C1084,P056,2023-04-22,5,Cash
O03979,C0107,P053,2023-11-07,1,Cash
O03980,C1072,P051,2023-09-22,5,Online
O03981,C0362,P008,2023-04-30,3,Cash
O03982,C0482,P034,2024-02-03,1,Cash
O03983,C0053,P068,2024-02-08,5,Card
O03984,C0410,P074,2023-08-31,4,Online
O03985,C0671,P077,2023-02-12,4,Cash
O03986,C0528,P002,2024-05-02,3,Card
O03987,C0659,P053,2023-12-16,4,Card
O03988,C0971,P065,2024-01-13,5,Cash
O03989,C0695,P045,2023-09-13,3,Card
O03990,C0158,P076,2023-08-12,1,Card
O03991,C1080,P034,2024-03-01,2,Card
O03992,C0431,P052,2023-09-02,2,Cash
O03993,C0423,P024,2024-01-09,1,Online
O03994,C0360,P019,2023-04-01,4,Card
O03995,C0154,P060,2023-02-24,3,Online
O03996,C1004,P055,2024-03-30,5,Card
O03997,C1008,P014,2024-05-10,4,Card
O03998,C0604,P021,2023-01-30,5,Online
O03999,C0234,P037,2023-07-10,3,Online
O04000,C1182,P071,2023-07-26,2,Card
